name,generation,price,city,departament
Renault Logan Life,2023,67700000.0,Villavicencio , Meta
Hyundai Getz New Getz Advance,2023,82490000.0,Engativa , Bogotá D.C.
Hyundai Getz New,2023,82490000.0,Engativa , Bogotá D.C.
Hyundai New Getz Advance,2023,82990000.0,Engativa , Bogotá D.C.
Mazda Cx50 Grand Touring 4x2,2023,180800000.0,Cali , Valle Del Cauca
Mercedes-benz Clase A Amg,2023,345900000.0,Usaquén , Bogotá D.C.
Chevrolet Equinox Turbo Rs,2023,161990000.0,Itaguí , Antioquia
Mazda Cx-50 Grand Touring 4x4,2023,187550000.0,Puente Aranda , Bogotá D.C.
Ford Escape 2.0 Se 4x2,2022,142990000.0,Puente Aranda , Bogotá D.C.
Renault Kangoo Nueva Kangoo,2023,83090000.0,Puente Aranda , Bogotá D.C.
Volqueta Chevrolet Fvz Doble Troque Modelo 2023,2023,460990000.0,Engativa , Bogotá D.C.
Renault Sandero Zen,2023,71700000.0,Puente Aranda , Bogotá D.C.
Ssangyong Torres Elite Aut 4x2 1.5tur,2024,157990000.0,Usaquén , Bogotá D.C.
Kia Sonet Emotion,2023,101450000.0,Chía , Cundinamarca
Mercedes-benz Clase Gls Suv Híbrida 4x4,2023,539900000.0,Cali , Valle Del Cauca
Kia 2023 Emotion,2023,69250000.0,Chía , Cundinamarca
Suzuki Swift Hibrido,2023,79670000.0,Suba , Bogotá D.C.
Volkswagen T-cross T-cross Trendline Sense 170 Tsi 5mt,2023,89990000.0,Manizales , Caldas
Volkswagen Tiguan Elegance,2023,205990000.0,Usaquén , Bogotá D.C.
Suzuki Swift Hibrido,2023,79670000.0,Suba , Bogotá D.C.
Mazda Mazda Mx30 Electrico Grand Touring,2023,202550000.0,Cali , Valle Del Cauca
Peugeot 2008 1.2 E Argentinc Gt,2023,149990000.0,Chía , Cundinamarca
Jeep Renegade Sport 1.3 Turbo,2023,141990000.0,Chía , Cundinamarca
Chevrolet Onix Lt Automático,2023,78110000.0,Usaquén , Bogotá D.C.
Mazda Cx-50 Grand Touring Lx 2.5l 4x4 Grand Touring Lx 2.5 4x4,2023,192700000.0,Ibagué , Tolima
Honda New City Exl,2023,110990000.0,Chía , Cundinamarca
Citroën C5 Aircross Unique,2023,163990000.0,Suba , Bogotá D.C.
Kia Soluto Soluto,2023,76900000.0,Usaquén , Bogotá D.C.
Suzuki Baleno Gl,2023,85990000.0,Manizales , Caldas
Renault Alaskan Cargo 4x4,2023,189990000.0,Puente Aranda , Bogotá D.C.
Volvo Xc60 T8 Ultimate Dark Enchufable,2023,359990000.0,Usaquén , Bogotá D.C.
Chevrolet Onix Rs,2023,80920000.0,Suba , Bogotá D.C.
Volvo Xc40 Plus B4,2023,231990000.0,Suba , Bogotá D.C.
Renault Sandero Life,2023,64990000.0,Cali , Valle Del Cauca
Renault Kwid Intens,2023,57900000.0,Cali , Valle Del Cauca
Chevrolet Onix Rs Mecanico,2023,78220000.0,Suba , Bogotá D.C.
Fiat 2023 Impetus,2023,106690000.0,Chía , Cundinamarca
Dongfeng Captain Dhr 3000 Max,2023,98990000.0,Medellín , Antioquia
Seat Ateca Style Sport,2023,148980000.0,Engativa , Bogotá D.C.
Cupra Formentor Formentor,2023,167480000.0,Engativa , Bogotá D.C.
Dongfeng Captain Drr 7000,2023,134990000.0,Medellín , Antioquia
Dongfeng Captain Dpr 6000,2023,123990000.0,Medellín , Antioquia
Dongfeng Captain Dpr 6000,2023,123990000.0,Suba , Bogotá D.C.
Chevrolet Joy Sedan,2023,63820000.0,Teusaquillo , Bogotá D.C.
Chevrolet Captiva Premier,2023,139150000.0,Teusaquillo , Bogotá D.C.
Kia Sonet Emotion,2023,199990000.0,Suba , Bogotá D.C.
Mazda Cx-30 Grand Touring,2023,122350000.0,Ibagué , Tolima
Chevrolet Tracker Ls,2023,99990000.0,Medellín , Antioquia
Renault Kwid Iconic,2023,85990000.0,Martires , Bogotá D.C.
Suzuki S-cross Automatica 4x2,2023,132000000.0,Manizales , Caldas
Renault Stepway Zen,2022,81300000.0,Martires , Bogotá D.C.
Suzuki Swift Hibrido,2023,80000000.0,Manizales , Caldas
Kia Picanto Vibrant 1.25 Kia Picanto Vibrant,2023,56600000.0,Usaquén , Bogotá D.C.
Chevrolet Colorado Ltz  2.8 4x4 Colorado Ltz  2.8 4x4,2022,223990000.0,Medellín , Antioquia
Reanult Stepway Intens Cvt At,2022,90300000.0,Engativa , Bogotá D.C.
Seat Arona Fr,2023,106990000.0,Usaquén , Bogotá D.C.
Chevrolet Ónix Turbo Premier 5 Ónix Turbo Premier,2023,83000000.0,Usaquén , Bogotá D.C.
Suzuki New Jimny Ga,2023,114170000.0,Suba , Bogotá D.C.
"Chevrolet Tracker Lt, Ltz, Premier",2022,101320000.0,Suba , Bogotá D.C.
Suzuki S-cross At,2023,126530000.0,Suba , Bogotá D.C.
Chevrolet Captiva Turbo,2023,132990000.0,Medellín , Antioquia
Chevrolet Colorado Ls,2023,193990000.0,Usaquén , Bogotá D.C.
Suzuki S-cross Glx,2023,126530000.0,Suba , Bogotá D.C.
Mercedes-benz Clase E E 53 Amg,2023,399900000.0,Cali , Valle Del Cauca
Kia Rio Vibrant,2023,86290000.0,Usaquén , Bogotá D.C.
Suzuki S-presso Gl,2023,79990000.0,Suba , Bogotá D.C.
Suzuki Vitara 2wd,2023,106690000.0,Suba , Bogotá D.C.
Renault 2023 Stepway Zen,2023,81300000.0,Granada , Meta
Chevrolet Onix Rs,2023,75720000.0,Teusaquillo , Bogotá D.C.
Suzuki Swift Dzire,2023,68100000.0,Suba , Bogotá D.C.
Renault Nueva Duster Zen 1.6,2023,91600000.0,Puente Aranda , Bogotá D.C.
Mazda Cx-30 Touring 2.0 At 4x2,2023,119600000.0,Fontibón , Bogotá D.C.
Renault Logan Logan Intens,2023,200990000.0,Martires , Bogotá D.C.
Suzuki Vitara Live 2wd,2023,100690000.0,Suba , Bogotá D.C.
Ford Escape 2.0 Se 4x2,2023,142990000.0,Engativa , Bogotá D.C.
Renault Duster Iconic Cvt,2024,112900000.0,Cali , Valle Del Cauca
Kia Picanto Xline 2023,2023,64690000.0,Suba , Bogotá D.C.
Honda Wr-v 1.5 Lx,2023,102990000.0,Kennedy , Bogotá D.C.
Mazda 2 Touring Carbon Edition,2024,85500000.0,Usaquén , Bogotá D.C.
Mazda 2 Grand Touring Lx,2024,94050000.0,Usaquén , Bogotá D.C.
Hyundai Accent Advance,2023,81990000.0,Kennedy , Bogotá D.C.
Chevrolet Onix 1.0t Mecánica,2023,79990000.0,Itaguí , Antioquia
Chevrolet Camaro 6.2 Camaro Ss,2023,257990000.0,Itaguí , Antioquia
Toyota Hilux 4.0,2022,261900000.0,Medellín , Antioquia
Mazda 3 Touring Hibrido,2024,113950000.0,Puente Aranda , Bogotá D.C.
Volvo Xc90 T8 Híbrida Enchufable,2023,444990000.0,Medellín , Antioquia
Volvo Xc90 T8 Híbrida Enchufable,2023,444990000.0,Medellín , Antioquia
Volvo Xc90 T8 Híbrida Enchufable,2023,444990000.0,Medellín , Antioquia
Volvo Xc40 B4 Plus Híbrida,2023,231990000.0,Medellín , Antioquia
Volvo Xc40 B5 Ultimate Dark Híbrida 4x4,2023,269990000.0,Medellín , Antioquia
Chevrolet Onix Rs Mecanico Precio Único,2023,75719000.0,Suba , Bogotá D.C.
Toyota Land Cruiser 3.5 Lc300 Anniversary,2023,735000000.0,Medellín , Antioquia
Chevrolet Tracker Premier* Gratis Póliza Todo Riesgo*,2023,93490000.0,Suba , Bogotá D.C.
Chevrolet N400 N400 Cargo,2023,78950000.0,Suba , Bogotá D.C.
Renault Duster 1.3 Intense Cvt,2023,104900000.0,Cali , Valle Del Cauca
Volkswagen Saveiro Plus 1.6l Cabina Extendida,2023,85490000.0,Medellín , Antioquia
Honda Cr-v Xtyle,2023,191490000.0,Chía , Cundinamarca
Fiat Pulse Drive Automatica Automatica,2023,100990000.0,Barrios Unidos , Bogotá D.C.
Cupra Formentor Metalizado,2023,175990000.0,Girón , Santander
Volvo Xc60 Ultimate Dark T8,2023,359990000.0,Suba , Bogotá D.C.
Mazda 3 Grand Touring Hibrido 2.0,2024,148900000.0,Barrios Unidos , Bogotá D.C.
Volkswagen Virtus Virtus Trendline,2023,79990000.0,Suba , Bogotá D.C.
Volkswagen Virtus Virtus Trendline,2023,79990000.0,Usaquén , Bogotá D.C.
Mercedes-benz Clase Gle 4.7 4matic,2023,884900000.0,Suba , Bogotá D.C.
Ford Bronco Big Bend 4x4,2023,171490000.0,Chía , Cundinamarca
Ford Ranger 3.2 Fx4,2023,198990000.0,Suba , Bogotá D.C.
Ford Ranger Xlt,2023,181990000.0,Engativa , Bogotá D.C.
Volkswagen T-cross Trendline Sense,2023,89990000.0,Usaquén , Bogotá D.C.
Volkswagen T-cross Trendline Sense,2023,89990000.0,Usaquén , Bogotá D.C.
Ford Bronco 2.3 Descapotable,2023,489999990.0,Usaquén , Bogotá D.C.
Chevrolet Joy Sedan,2024,64120000.0,Suba , Bogotá D.C.
Toyota Hilux 2.4,2023,283900000.0,Villavicencio , Meta
Kia Picanto Zenith 2024,2024,62570000.0,Suba , Bogotá D.C.
Renault Stepway 1.6 Intense Mecánica,2023,86100000.0,Antonio Nariño , Bogotá D.C.
Renault Sandero Life +,2023,69990000.0,Fontibón , Bogotá D.C.
Chevrolet Traverse Ultima Unidad Lt Único Precio,2023,219000000.0,Suba , Bogotá D.C.
Mitsubishi Asx 2.0l 4x4,2023,158900000.0,Cali , Valle Del Cauca
Ford Explorer 2.3l Ecoobost,2023,228990000.0,Engativa , Bogotá D.C.
Volkswagen Nivus 1.0t Highline At,2023,96990000.0,Usaquén , Bogotá D.C.
Volkswagen Nivus 1.0t Highline At,2023,130990000.0,Usaquén , Bogotá D.C.
Renault Logan Zen,2023,76800000.0,Cali , Valle Del Cauca
Chevrolet Joy Sedan 4p,2024,63819000.0,Suba , Bogotá D.C.
Citroën C3 New C3 First Edition,2023,76990000.0,Suba , Bogotá D.C.
Chevrolet Blazer Rs,2023,214000000.0,Usaquén , Bogotá D.C.
Citroën C3 First Edition,2023,88990000.0,Envigado , Antioquia
Citroën C3 Feel,2023,76990000.0,Envigado , Antioquia
Seat Ibiza Style,2023,100990000.0,Usaquén , Bogotá D.C.
Seat Arona Reference,2024,95990000.0,Usaquén , Bogotá D.C.
Mitsubishi L200 Sportero Glx,2023,194900000.0,Cali , Valle Del Cauca
Ford F-150 Xlt Hibrida,2022,299990000.0,Montería , Córdoba
Ford Ranger 3.2 Fx4,2023,218990000.0,Montería , Córdoba
Chevrolet Captiva Ltz,2023,132990000.0,Usaquén , Bogotá D.C.
Ford Ranger 3.2 Limited,2023,234990000.0,Montería , Córdoba
Ford Escape 2.0 Titanium,2023,190990000.0,Montería , Córdoba
Chevrolet Tracker Ls Mt,2023,100990000.0,Fontibón , Bogotá D.C.
Chevrolet Onix Ltz,2023,83900000.0,Usaquén , Bogotá D.C.
Seat Arona Reference,2024,95990000.0,Suba , Bogotá D.C.
Chevrolet Onix 1.0t Automática,2023,78820000.0,Tunjuelito , Bogotá D.C.
Chevrolet Tracker Lt At,2023,105990000.0,Usaquén , Bogotá D.C.
Ford Mustang Gt 5.0 Mustang gt,2023,264990000.0,Chía , Cundinamarca
Mazda Cx-5 Touring 2.0,2024,145650000.0,Suba , Bogotá D.C.
Volkswagen T-cross 1.6l Trendline At,2023,107990000.0,Usaquén , Bogotá D.C.
Volkswagen T-cross 1.6l Trendline At,2023,107990000.0,Usaquén , Bogotá D.C.
Chevrolet N400 Cargo,2023,80560000.0,Medellín , Antioquia
Volkswagen T-cross 1.6l Trendline Mt,2023,86990000.0,Usaquén , Bogotá D.C.
Mg Zs 1.5 Zs,2023,112990000.0,Engativa , Bogotá D.C.
Renault Kwid Iconic,2023,62200000.0,Ibagué , Tolima
Ford Ranger Xlt,2023,193990000.0,Suba , Bogotá D.C.
Volkswagen Gol 1.6 Trendline,2022,56500000.0,Medellín , Antioquia
Ford Bronco Big Bend,2023,171990000.0,Suba , Bogotá D.C.
Ford Escape 2.0 Titanium,2023,178990000.0,Suba , Bogotá D.C.
Ford Mustang Gt 5.0 Mustang gt,2023,264990000.0,Usaquén , Bogotá D.C.
Ford Mustang Gt 5.0,2023,264990000.0,Usaquén , Bogotá D.C.
Hyundai Kona Limited,2024,171390000.0,Engativa , Bogotá D.C.
Volkswagen Jetta Comfortline Aut,2023,115490000.0,Usaquén , Bogotá D.C.
Toyota Corolla Gr-s Gasolina,2023,117900000.0,Usaquén , Bogotá D.C.
Chevrolet N400 Cargo Max N400 Cargo Max,2023,78950000.0,Suba , Bogotá D.C.
Renault Duster Intens,2024,99900000.0,Fontibón , Bogotá D.C.
Toyota Fortuner 2.4 Diesel Srv 4x2,2023,267900000.0,Chapinero , Bogotá D.C.
Volkswagen T-cross Trendline St,2023,102990000.0,Cali , Valle Del Cauca
Volkswagen T-cross Trendline Aut Con Techo,2023,113490000.0,Usaquén , Bogotá D.C.
Volkswagen T-cross Sense Mecanica,2023,86989999.0,Usaquén , Bogotá D.C.
Volkswagen T-cross Trendline Mt Sense,2023,86990000.0,Usaquén , Bogotá D.C.
Chevrolet Blazer Rs,2023,214120000.0,Usaquén , Bogotá D.C.
Kia Sonet Emotion,2023,95890000.0,Usaquén , Bogotá D.C.
Ford Ranger 3.2 Limited,2023,202990000.0,Engativa , Bogotá D.C.
Volkswagen Nivus Comfortline,2023,96990000.0,Medellín , Antioquia
Volkswagen Nivus Comfortline,2023,96990000.0,Medellín , Antioquia
Ford Explorer 2.3l Ecoobost,2023,228990000.0,Engativa , Bogotá D.C.
Renault Logan 1.6 Privilege / Intens,2023,79400000.0,Suba , Bogotá D.C.
Volvo Xc90 Ultimate T8,2023,444990000.0,Suba , Bogotá D.C.
Cupra Formentor 2.0,2023,184490000.0,Suba , Bogotá D.C.
Cupra Formentor 2.0,2023,184490000.0,Suba , Bogotá D.C.
Volkswagen Virtus Trendline Mt,2023,79000000.0,Puente Aranda , Bogotá D.C.
Volkswagen T-cross Trendline Mt Sense,2023,92000000.0,Puente Aranda , Bogotá D.C.
Volvo Xc40 Ultimate Dark B5,2023,269990000.0,Suba , Bogotá D.C.
Audi A3 Advance,2023,164900000.0,Suba , Bogotá D.C.
Suzuki Swift 1.2 Dzire,2023,77660000.0,Sincelejo , Sucre
Renault Kwid Intens,2023,55090000.0,Pereira , Risaralda
Hyundai Tucson Premium,2023,156990000.0,Engativa , Bogotá D.C.
Renault Kwid 1.0 12v,2023,60900000.0,Villavicencio , Meta
Renault Master 2.3l,2023,243990000.0,Pereira , Risaralda
Zs 2023,2023,112990000.0,Engativa , Bogotá D.C.
Kia Stonic Zeniht 50,2023,112950000.0,Chía , Cundinamarca
Chevrolet Onix 1.0t Automática,2023,87120000.0,Suba , Bogotá D.C.
Mazda Cx-5 Touring 2.5,2024,154950000.0,Usaquén , Bogotá D.C.
Kia 2023 Soluto,2023,68490000.0,Suba , Bogotá D.C.
Mazda Cx-5 Touring 2.0l,2024,149100000.0,Puente Aranda , Bogotá D.C.
Peugeot 5008 5008 Gt Line,2023,181990000.0,Cali , Valle Del Cauca
Ford Escape 2.0 Titanium,2023,193490000.0,Engativa , Bogotá D.C.
Ford Bronco Wildtrack,2022,193490000.0,Cali , Valle Del Cauca
Mazda Cx-50 4x4 Lx,2023,192700000.0,Puente Aranda , Bogotá D.C.
Suzuki Swift 1.2 Dzire,2023,66000000.0,Manizales , Caldas
Ford Ecosport 2 2.0 Titanium,2023,178990000.0,Suba , Bogotá D.C.
Renault Duster Iconic 4x4,2023,114900000.0,Villavicencio , Meta
Volvo Xc90 B6 Ultimate,2023,374990000.0,Usaquén , Bogotá D.C.
Mazda Cx-5 Touring 2.0 Cojineria Paño,2024,145750000.0,Suba , Bogotá D.C.
Mercedes-benz Clase Cla Amg,2023,389900000.0,Usaquén , Bogotá D.C.
Peugeot 2008 1.2 Allure,2023,132990000.0,Cali , Valle Del Cauca
Hyundai New Accent Advance,2023,78490000.0,Engativa , Bogotá D.C.
Karry 2023 Mini Van Carga,2023,66990000.0,Cali , Valle Del Cauca
Seat Tarraco 1.4 Tsi Xcellence,2023,169990000.0,Suba , Bogotá D.C.
Seat Ibiza Style,2023,100990000.0,Suba , Bogotá D.C.
Ford Escape 2.0 Titanium,2023,178990000.0,Puente Aranda , Bogotá D.C.
Ford Bronco Wildtrak,2022,193490000.0,Puente Aranda , Bogotá D.C.
Ford Explorer St Performance,2022,289990000.0,Puente Aranda , Bogotá D.C.
Ford Edge Sel,2022,191990000.0,Puente Aranda , Bogotá D.C.
Ford Edge Sel 4x2,2022,191990000.0,Puente Aranda , Bogotá D.C.
Ford Mustang Gt Premium Fastback,2022,234490000.0,Puente Aranda , Bogotá D.C.
Ford Mustang Gt Premium,2022,234490000.0,Puente Aranda , Bogotá D.C.
Ford Explorer Xlt,2022,217990000.0,Puente Aranda , Bogotá D.C.
Audi A4 2.0 Tfsi Ambition,2023,205990000.0,Bucaramanga , Santander
Chevrolet Captiva Captiva Turbo Ltz  At,2023,138390000.0,Cali , Valle Del Cauca
Kia Sportage Desire,2023,140490000.0,Cali , Valle Del Cauca
Hyundai New Accent Advance,2023,78490000.0,Engativa , Bogotá D.C.
Hyundai New Accent Advance,2023,78490000.0,Engativa , Bogotá D.C.
Toyota Corolla Cross Seg Hibrida,2023,162900000.0,Medellín , Antioquia
Chevrolet Tracker Ls Mecanica,2023,99490000.0,Suba , Bogotá D.C.
Audi A6 40 Tfsi Mhev Ambition,2023,225900000.0,Bucaramanga , Santander
Renault Duster Oroch Intens 4x4 Outsider,2023,111000000.0,Chapinero , Bogotá D.C.
Renault Kangoo Nueva Kangoo,2023,85990000.0,Villavicencio , Meta
Mazda Cx50 Grand Touring 2023,2023,180800000.0,Cali , Valle Del Cauca
Volvo Xc60 Ultimate T8,2023,359990000.0,Suba , Bogotá D.C.
Honda City Exl,2023,110990000.0,Chía , Cundinamarca
Volkswagen Amarok 3.0 Highline,2023,253500000.0,Suba , Bogotá D.C.
Renault Zoe Ultimate,2023,169990000.0,Cali , Valle Del Cauca
Renault Duster Intens Mt,2023,93900000.0,Cali , Valle Del Cauca
Volkswagen Nivus Comfortline Sense,2023,96990000.0,Usaquén , Bogotá D.C.
Volkswagen Nivus Highline,2023,128990000.0,Usaquén , Bogotá D.C.
Volkswagen Nivus Comfortline,2023,99990000.0,Girón , Santander
Volkswagen Nivus Highline,2023,131990000.0,Bucaramanga , Santander
Volkswagen Virtus Highline,2023,113490000.0,Bucaramanga , Santander
Peugeot 2008 Gt Europa,2023,144990000.0,Chía , Cundinamarca
Fiat Pulse Pulse Drive,2023,82990000.0,Chía , Cundinamarca
Jeep Compass Sport 1.3,2023,167990000.0,Chía , Cundinamarca
Cupra Formentor Formentor,2023,167490000.0,Medellín , Antioquia
Chevrolet Onix Rs,2023,78220000.0,Chapinero , Bogotá D.C.
Chevrolet Captiva Premier,2023,142990000.0,Fontibón , Bogotá D.C.
Chevrolet Captiva Premier Turbo At,2023,132070000.0,Cota , Cundinamarca
Chevrolet Tracker Ls Mecanica,2023,98640000.0,Suba , Bogotá D.C.
Renault Sandero Zen,2023,74700000.0,Bogota , Cundinamarca
Mazda Cx-5 Tuoring 2.5,2024,154950000.0,Villavicencio , Meta
Mazda 2024 Sedan Tuoring,2023,85400000.0,Villavicencio , Meta
Volkswagen Taos 1.4 Tsi Highline,2022,160790000.0,Engativa , Bogotá D.C.
Audi A4 Progressive,2023,235900000.0,Suba , Bogotá D.C.
Chevrolet Joy Sedan,2023,63820000.0,Teusaquillo , Bogotá D.C.
Renault Kangoo Camioneta Panel,2023,85990000.0,Engativa , Bogotá D.C.
Volkswagen Tiguan Tiguan Elegance 320 Tsi 8 At,2023,207990000.0,Usaquén , Bogotá D.C.
Renault Kwid Intens,2023,60900000.0,Villavicencio , Meta
Suzuki Vitara Gl,2023,106000000.0,Manizales , Caldas
Suzuki Baleno Gl,2023,79990000.0,Suba , Bogotá D.C.
Mazda 2 Grand Touring Lx,2024,94050000.0,Cali , Valle Del Cauca
Hyundai Kona Limited,2023,163990000.0,Medellín , Antioquia
Mazda Cx-5 Gran Touring,2023,159900000.0,Suba , Bogotá D.C.
Dongfeng Captain Dkr 3700,2023,103990000.0,Medellín , Antioquia
Chevrolet Joy Sedan,2023,62210000.0,Teusaquillo , Bogotá D.C.
Audi Q3 Ambition,2023,196900000.0,Cali , Valle Del Cauca
Mazda 2 Hb 1.5 At Carbon Edition,2023,83950000.0,Villavicencio , Meta
Dongfeng Captain Dhr 3200,2023,88990000.0,Medellín , Antioquia
Dongfeng Captain Dqr 6500,2023,131990000.0,Medellín , Antioquia
Dongfeng Captain Dhr 3200,2023,88990000.0,Suba , Bogotá D.C.
Dongfeng Captain Dqr 6500,2023,131990000.0,Suba , Bogotá D.C.
Mazda Mazda 3 Mazda 3 Grand Touring,2023,121900000.0,Fontibón , Bogotá D.C.
Mazda 3 Touring,2024,113950000.0,Cali , Valle Del Cauca
Audi A6 Ambition,2023,225900000.0,Suba , Bogotá D.C.
Chevrolet Onix Rs,2023,80090000.0,Cúcuta , Norte De Santander
"Chevrolet Onix Lt, Ltz Y Premier",2023,77690000.0,Cúcuta , Norte De Santander
Chevrolet Joy Black,2023,65920000.0,Cúcuta , Norte De Santander
Kia Seltos Zenith,2023,132790000.0,Cali , Valle Del Cauca
Chevrolet Equinox Rs,2023,160990000.0,Usaquén , Bogotá D.C.
Mazda Cx-30 Touring Cuero,2023,119600000.0,Ibagué , Tolima
Ram V700 Ram,2023,86200000.0,Chía , Cundinamarca
Mazda 2 Mazda 2 Hb  At Touring 1.5,2023,82750000.0,Villavicencio , Meta
Mazda Cx-30 Grand Touring Lx Híbrida,2023,142500000.0,Ibagué , Tolima
Renault Kwid Zen Iconic Outsider,2024,53700000.0,Cali , Valle Del Cauca
Mazda Cx-9 Signature 2.5l Turbo Awd,2023,233500000.0,Puente Aranda , Bogotá D.C.
Volkswagen Tiguan Elegance,2022,207990000.0,Girón , Santander
Volkswagen T-cross Trendline At,2022,114990000.0,Medellín , Antioquia
Volkswagen Gol Trendline Mecánico,2022,56500000.0,Medellín , Antioquia
Mazda 2 Touring Mt,2023,77050000.0,Usaquén , Bogotá D.C.
Kia Picanto Zenith,2023,63990000.0,Cali , Valle Del Cauca
Renault Kwid Outsider,2022,65200000.0,Martires , Bogotá D.C.
Renault Kwid Outsider,2022,59990000.0,Engativa , Bogotá D.C.
Audi Q3 Ambition,2023,204900000.0,Medellín , Antioquia
Chevrolet N400 Max,2022,80627398.0,Medellín , Antioquia
Suzuki Jimny New Jimny,2022,109170000.0,Suba , Bogotá D.C.
Mazda Cx-5 Cx-5 Touring 2.5,2023,154950000.0,Neiva , Huila
Jac 2023 2023,2023,106990000.0,Cali , Valle Del Cauca
Chevrolet Tracker Turbo Ls,2022,99490000.0,Teusaquillo , Bogotá D.C.
Chevrolet Joy Sedan Mecanico 2023 Joy Sedan Mecanico 2023,2023,64990000.0,Medellín , Antioquia
Kia Rio Vibrant,2023,79990000.0,Usaquén , Bogotá D.C.
Dodge Durango Gt,2022,239990000.0,Chía , Cundinamarca
Ranger Xls Mt Xls Mt,2023,142980000.0,Engativa , Bogotá D.C.
Kia Sonet Desire Mec 2024,2024,103990000.0,Cali , Valle Del Cauca
Ford 2022 Titanium,2021,178990000.0,Suba , Bogotá D.C.
Kia Picanto X Line Aut 2024,2024,75990000.0,Cali , Valle Del Cauca
Suzuki Swift Swift Hibrido,2022,79670000.0,Suba , Bogotá D.C.
Kia Picanto X Line Mec 2024,2024,71990000.0,Cali , Valle Del Cauca
Kia Picanto Zenith Aut 2024,2024,70890000.0,Cali , Valle Del Cauca
Kia Picanto Gt Line Mec 2024,2024,71590000.0,Cali , Valle Del Cauca
Hyundai Kona Hibrida Premium,2023,151490000.0,Cali , Valle Del Cauca
Renault Logan Life,2023,67700000.0,Engativa , Bogotá D.C.
Renault Master Pasajeros 12+ C 2023 Mo,2022,222800000.0,Barrios Unidos , Bogotá D.C.
Ram Big Horn Doble Cabina,2023,92990000.0,Cali , Valle Del Cauca
Renault Stepway Intens Mecánica,2023,86200000.0,Medellín , Antioquia
Suzuki Vitara Live 2wd,2023,100690000.0,Suba , Bogotá D.C.
Hyundai Tucson Nx4 Attraction,2023,136990000.0,Suba , Bogotá D.C.
Volkswagen T-cross 250,2022,162790000.0,Engativa , Bogotá D.C.
Mazda 3 Gran Touring,2022,120350000.0,Suba , Bogotá D.C.
Citroën C4 Cactus Feel,2023,95490000.0,Suba , Bogotá D.C.
Mercedes-benz Clase Cla 45s Amg 4matic Limited Edition,2023,389900000.0,Cali , Valle Del Cauca
Chevrolet Captiva Premier,2021,140990000.0,Medellín , Antioquia
Mazda Cx-9 Gran Touring Signature,2023,231000000.0,Fontibón , Bogotá D.C.
Citroën C4 Cactus Shine,2023,103990000.0,Suba , Bogotá D.C.
Mercedes-benz Clase Gle 450 Coupé Híbrido,2023,449900000.0,Cali , Valle Del Cauca
Suzuki Swift Hibrido,2022,79670000.0,Suba , Bogotá D.C.
Mercedes-benz Clase Cla Amg Cla 35,2023,284900000.0,Cali , Valle Del Cauca
Renault Sandero Zen,2023,74700000.0,Engativa , Bogotá D.C.
Renault Sandero Life,2023,64990000.0,Engativa , Bogotá D.C.
Kia Picanto Emotion Aa 2024,2024,56590000.0,Cali , Valle Del Cauca
Renault Duster Intens,2023,99900000.0,Suba , Bogotá D.C.
Kia Picanto Vibrant,2024,64150000.0,Usaquén , Bogotá D.C.
Citroën C4 Cactus Feel 1.6,2023,95490000.0,Suba , Bogotá D.C.
Audi Q8 Progressive,2022,419900000.0,Suba , Bogotá D.C.
Renault Sandero Life,2023,63790000.0,Puente Aranda , Bogotá D.C.
Renault Sandero Life +,2023,66790000.0,Puente Aranda , Bogotá D.C.
Chevrolet Blazer Rs,2022,215990000.0,Usaquén , Bogotá D.C.
Renault Stepway Intens Cvt,2023,81800000.0,Puente Aranda , Bogotá D.C.
Renault Koleos Nueva Koleos 4x4 Intens,2023,163900000.0,Medellín , Antioquia
Ds Ds7 Crossback Audace,2023,155000000.0,Chapinero , Bogotá D.C.
Mazda 3 Sedan Touring At,2023,130030000.0,Medellín , Antioquia
Chevrolet Captiva Ltz,2023,130790000.0,Teusaquillo , Bogotá D.C.
Seat Arona Fr,2022,93990000.0,Medellín , Antioquia
Renault Duster Duster Zen 1.6,2022,96600000.0,Teusaquillo , Bogotá D.C.
Seat Ibiza Style Sport,2023,98890000.0,Fontibón , Bogotá D.C.
Suzuki New Jimny Ga,2023,109170000.0,Suba , Bogotá D.C.
Toyota Corolla Xli Hibrida,2024,128900000.0,Chapinero , Bogotá D.C.
Chevrolet Captiva Turbo Ltz At,2023,126990000.0,Tunjuelito , Bogotá D.C.
Chevrolet Onix 1.0t Automática,2023,84990000.0,Fontibón , Bogotá D.C.
Volkswagen T-cross Trendiline Sense 170 Tsi 5mt,2023,89990000.0,Bucaramanga , Santander
Renault Duster Zen,2024,43000000.0,Engativa , Bogotá D.C.
